Freq.	V(vo)
5.02342589522235e+005	(5.54879572362447e+000,7.62220665693324e+001)
5.03500608787752e+005	(5.52736035960779e+000,7.61830098223008e+001)
5.04661297563375e+005	(5.50591865205953e+000,7.61438955923827e+001)
5.05824662002960e+005	(5.48447057698073e+000,7.61047237723064e+001)
5.06990708274550e+005	(5.46301611029221e+000,7.60654942550830e+001)
5.08159442560406e+005	(5.44155522783462e+000,7.60262069340088e+001)
5.09330871057041e+005	(5.42008790536829e+000,7.59868617026681e+001)
5.10504999975251e+005	(5.39861411857319e+000,7.59474584549356e+001)
5.11681835540152e+005	(5.37713384304883e+000,7.59079970849787e+001)
5.12861383991209e+005	(5.35564705431421e+000,7.58684774872602e+001)
5.14043651582270e+005	(5.33415372780773e+000,7.58288995565409e+001)
5.15228644581600e+005	(5.31265383888714e+000,7.57892631878820e+001)
5.16416369271914e+005	(5.29114736282944e+000,7.57495682766480e+001)
5.17606831950410e+005	(5.26963427483086e+000,7.57098147185087e+001)
5.18800038928803e+005	(5.24811455000674e+000,7.56700024094424e+001)
5.19995996533358e+005	(5.22658816339152e+000,7.56301312457382e+001)
5.21194711104922e+005	(5.20505508993862e+000,7.55902011239987e+001)
5.22396188998961e+005	(5.18351530452044e+000,7.55502119411425e+001)
5.23600436585591e+005	(5.16196878192827e+000,7.55101635944071e+001)
5.24807460249613e+005	(5.14041549687220e+000,7.54700559813514e+001)
5.26017266390546e+005	(5.11885542398112e+000,7.54298889998583e+001)
5.27229861422662e+005	(5.09728853780267e+000,7.53896625481374e+001)
5.28445251775019e+005	(5.07571481280310e+000,7.53493765247281e+001)
5.29663443891496e+005	(5.05413422336733e+000,7.53090308285016e+001)
5.30884444230827e+005	(5.03254674379882e+000,7.52686253586642e+001)
5.32108259266632e+005	(5.01095234831957e+000,7.52281600147598e+001)
5.33334895487458e+005	(4.98935101107005e+000,7.51876346966727e+001)
5.34564359396809e+005	(4.96774270610915e+000,7.51470493046303e+001)
5.35796657513178e+005	(4.94612740741418e+000,7.51064037392059e+001)
5.37031796370089e+005	(4.92450508888075e+000,7.50656979013214e+001)
5.38269782516124e+005	(4.90287572432283e+000,7.50249316922503e+001)
5.39510622514963e+005	(4.88123928747263e+000,7.49841050136205e+001)
5.40754322945416e+005	(4.85959575198061e+000,7.49432177674167e+001)
5.42000890401458e+005	(4.83794509141543e+000,7.49022698559838e+001)
5.43250331492267e+005	(4.81628727926391e+000,7.48612611820294e+001)
5.44502652842255e+005	(4.79462228893104e+000,7.48201916486266e+001)
5.45757861091104e+005	(4.77295009373991e+000,7.47790611592173e+001)
5.47015962893805e+005	(4.75127066693169e+000,7.47378696176146e+001)
5.48276964920686e+005	(4.72958398166562e+000,7.46966169280059e+001)
5.49540873857457e+005	(4.70789001101899e+000,7.46553029949558e+001)
5.50807696405235e+005	(4.68618872798711e+000,7.46139277234089e+001)
5.52077439280589e+005	(4.66448010548329e+000,7.45724910186931e+001)
5.53350109215568e+005	(4.64276411633882e+000,7.45309927865220e+001)
5.54625712957741e+005	(4.62104073330300e+000,7.44894329329982e+001)
5.55904257270234e+005	(4.59930992904306e+000,7.44478113646164e+001)
5.57185748931760e+005	(4.57757167614418e+000,7.44061279882658e+001)
5.58470194736660e+005	(4.55582594710950e+000,7.43643827112338e+001)
5.59757601494939e+005	(4.53407271436011e+000,7.43225754412085e+001)
5.61047976032299e+005	(4.51231195023500e+000,7.42807060862817e+001)
5.62341325190177e+005	(4.49054362699113e+000,7.42387745549525e+001)
5.63637655825782e+005	(4.46876771680340e+000,7.41967807561297e+001)
5.64936974812130e+005	(4.44698419176459e+000,7.41547245991350e+001)
5.66239289038080e+005	(4.42519302388550e+000,7.41126059937062e+001)
5.67544605408373e+005	(4.40339418509483e+000,7.40704248500004e+001)
5.68852930843667e+005	(4.38158764723925e+000,7.40281810785967e+001)
5.70164272280573e+005	(4.35977338208343e+000,7.39858745904995e+001)
5.71478636671692e+005	(4.33795136130997e+000,7.39435052971417e+001)
5.72796030985654e+005	(4.31612155651955e+000,7.39010731103877e+001)
5.74116462207152e+005	(4.29428393923080e+000,7.38585779425364e+001)
5.75439937336981e+005	(4.27243848088044e+000,7.38160197063247e+001)
5.76766463392074e+005	(4.25058515282324e+000,7.37733983149302e+001)
5.78096047405541e+005	(4.22872392633205e+000,7.37307136819750e+001)
5.79428696426703e+005	(4.20685477259786e+000,7.36879657215281e+001)
5.80764417521134e+005	(4.18497766272981e+000,7.36451543481090e+001)
5.82103217770693e+005	(4.16309256775522e+000,7.36022794766912e+001)
5.83445104273566e+005	(4.14119945861963e+000,7.35593410227047e+001)
5.84790084144301e+005	(4.11929830618685e+000,7.35163389020397e+001)
5.86138164513849e+005	(4.09738908123897e+000,7.34732730310499e+001)
5.87489352529596e+005	(4.07547175447643e+000,7.34301433265555e+001)
5.88843655355408e+005	(4.05354629651805e+000,7.33869497058463e+001)
5.90201080171663e+005	(4.03161267790113e+000,7.33436920866856e+001)
5.91561634175292e+005	(4.00967086908140e+000,7.33003703873125e+001)
5.92925324579818e+005	(3.98772084043316e+000,7.32569845264464e+001)
5.94292158615390e+005	(3.96576256224931e+000,7.32135344232892e+001)
5.95662143528827e+005	(3.94379600474138e+000,7.31700199975292e+001)
5.97035286583653e+005	(3.92182113803965e+000,7.31264411693442e+001)
5.98411595060136e+005	(3.89983793219316e+000,7.30827978594052e+001)
5.99791076255325e+005	(3.87784635716980e+000,7.30390899888790e+001)
6.01173737483093e+005	(3.85584638285639e+000,7.29953174794324e+001)
6.02559586074173e+005	(3.83383797905874e+000,7.29514802532348e+001)
6.03948629376194e+005	(3.81182111550169e+000,7.29075782329622e+001)
6.05340874753727e+005	(3.78979576182926e+000,7.28636113418001e+001)
6.06736329588319e+005	(3.76776188760470e+000,7.28195795034474e+001)
6.08135001278531e+005	(3.74571946231052e+000,7.27754826421192e+001)
6.09536897239982e+005	(3.72366845534868e+000,7.27313206825507e+001)
6.10942024905384e+005	(3.70160883604056e+000,7.26870935500002e+001)
6.12350391724585e+005	(3.67954057362718e+000,7.26428011702530e+001)
6.13762005164605e+005	(3.65746363726920e+000,7.25984434696246e+001)
6.15176872709679e+005	(3.63537799604702e+000,7.25540203749640e+001)
6.16595001861292e+005	(3.61328361896095e+000,7.25095318136574e+001)
6.18016400138226e+005	(3.59118047493125e+000,7.24649777136317e+001)
6.19441075076591e+005	(3.56906853279828e+000,7.24203580033576e+001)
6.20869034229872e+005	(3.54694776132256e+000,7.23756726118537e+001)
6.22300285168968e+005	(3.52481812918494e+000,7.23309214686893e+001)
6.23734835482227e+005	(3.50267960498666e+000,7.22861045039886e+001)
6.25172692775493e+005	(3.48053215724953e+000,7.22412216484336e+001)
6.26613864672142e+005	(3.45837575441599e+000,7.21962728332681e+001)
6.28058358813124e+005	(3.43621036484929e+000,7.21512579903009e+001)
6.29506182857003e+005	(3.41403595683356e+000,7.21061770519097e+001)
6.30957344479999e+005	(3.39185249857401e+000,7.20610299510441e+001)
6.32411851376024e+005	(3.36965995819702e+000,7.20158166212298e+001)
6.33869711256731e+005	(3.34745830375027e+000,7.19705369965719e+001)
6.35330931851548e+005	(3.32524750320292e+000,7.19251910117580e+001)
6.36795520907719e+005	(3.30302752444573e+000,7.18797786020629e+001)
6.38263486190352e+005	(3.28079833529121e+000,7.18342997033509e+001)
6.39734835482451e+005	(3.25855990347376e+000,7.17887542520805e+001)
6.41209576584964e+005	(3.23631219664985e+000,7.17431421853073e+001)
6.42687717316821e+005	(3.21405518239818e+000,7.16974634406880e+001)
6.44169265514978e+005	(3.19178882821979e+000,7.16517179564837e+001)
6.45654229034456e+005	(3.16951310153830e+000,7.16059056715640e+001)
6.47142615748383e+005	(3.14722796970000e+000,7.15600265254101e+001)
6.48634433548038e+005	(3.12493339997409e+000,7.15140804581190e+001)
6.50129690342890e+005	(3.10262935955281e+000,7.14680674104066e+001)
6.51628394060641e+005	(3.08031581555163e+000,7.14219873236120e+001)
6.53130552647270e+005	(3.05799273500946e+000,7.13758401397004e+001)
6.54636174067072e+005	(3.03566008488877e+000,7.13296258012675e+001)
6.56145266302702e+005	(3.01331783207585e+000,7.12833442515428e+001)
6.57657837355217e+005	(2.99096594338096e+000,7.12369954343934e+001)
6.59173895244117e+005	(2.96860438553854e+000,7.11905792943277e+001)
6.60693448007392e+005	(2.94623312520739e+000,7.11440957764990e+001)
6.62216503701557e+005	(2.92385212897092e+000,7.10975448267094e+001)
6.63743070401703e+005	(2.90146136333730e+000,7.10509263914134e+001)
6.65273156201535e+005	(2.87906079473970e+000,7.10042404177215e+001)
6.66806769213416e+005	(2.85665038953652e+000,7.09574868534046e+001)
6.68343917568408e+005	(2.83423011401156e+000,7.09106656468964e+001)
6.69884609416319e+005	(2.81179993437428e+000,7.08637767472988e+001)
6.71428852925744e+005	(2.78935981676002e+000,7.08168201043842e+001)
6.72976656284109e+005	(2.76690972723023e+000,7.07697956686002e+001)
6.74528027697713e+005	(2.74444963177268e+000,7.07227033910730e+001)
6.76082975391772e+005	(2.72197949630171e+000,7.06755432236112e+001)
6.77641507610465e+005	(2.69949928665848e+000,7.06283151187094e+001)
6.79203632616974e+005	(2.67700896861122e+000,7.05810190295524e+001)
6.80769358693530e+005	(2.65450850785545e+000,7.05336549100185e+001)
6.82338694141458e+005	(2.63199787001423e+000,7.04862227146838e+001)
6.83911647281217e+005	(2.60947702063848e+000,7.04387223988256e+001)
6.85488226452449e+005	(2.58694592520714e+000,7.03911539184261e+001)
6.87068440014019e+005	(2.56440454912751e+000,7.03435172301767e+001)
6.88652296344062e+005	(2.54185285773549e+000,7.02958122914814e+001)
6.90239803840028e+005	(2.51929081629586e+000,7.02480390604608e+001)
6.91830970918722e+005	(2.49671839000254e+000,7.02001974959557e+001)
6.93425806016354e+005	(2.47413554397888e+000,7.01522875575312e+001)
6.95024317588581e+005	(2.45154224327794e+000,7.01043092054801e+001)
6.96626514110552e+005	(2.42893845288279e+000,7.00562624008275e+001)
6.98232404076954e+005	(2.40632413770678e+000,7.00081471053336e+001)
6.99841996002056e+005	(2.38369926259387e+000,6.99599632814984e+001)
7.01455298419753e+005	(2.36106379231887e+000,6.99117108925651e+001)
7.03072319883615e+005	(2.33841769158780e+000,6.98633899025238e+001)
7.04693068966928e+005	(2.31576092503819e+000,6.98150002761160e+001)
7.06317554262742e+005	(2.29309345723937e+000,6.97665419788376e+001)
7.07945784383918e+005	(2.27041525269278e+000,6.97180149769433e+001)
7.09577767963168e+005	(2.24772627583234e+000,6.96694192374505e+001)
7.11213513653108e+005	(2.22502649102471e+000,6.96207547281424e+001)
7.12853030126298e+005	(2.20231586256969e+000,6.95720214175730e+001)
7.14496326075291e+005	(2.17959435470047e+000,6.95232192750699e+001)
7.16143410212679e+005	(2.15686193158406e+000,6.94743482707388e+001)
7.17794291271138e+005	(2.13411855732153e+000,6.94254083754670e+001)
7.19448978003475e+005	(2.11136419594845e+000,6.93763995609275e+001)
7.21107479182675e+005	(2.08859881143520e+000,6.93273217995828e+001)
7.22769803601945e+005	(2.06582236768730e+000,6.92781750646885e+001)
7.24435960074764e+005	(2.04303482854582e+000,6.92289593302975e+001)
7.26105957434928e+005	(2.02023615778768e+000,6.91796745712638e+001)
7.27779804536597e+005	(1.99742631912611e+000,6.91303207632460e+001)
7.29457510254341e+005	(1.97460527621092e+000,6.90808978827117e+001)
7.31139083483189e+005	(1.95177299262895e+000,6.90314059069410e+001)
7.32824533138675e+005	(1.92892943190443e+000,6.89818448140303e+001)
7.34513868156886e+005	(1.90607455749932e+000,6.89322145828964e+001)
7.36207097494506e+005	(1.88320833281379e+000,6.88825151932804e+001)
7.37904230128870e+005	(1.86033072118654e+000,6.88327466257511e+001)
7.39605275058007e+005	(1.83744168589523e+000,6.87829088617093e+001)
7.41310241300686e+005	(1.81454119015688e+000,6.87330018833915e+001)
7.43019137896469e+005	(1.79162919712827e+000,6.86830256738738e+001)
7.44731973905756e+005	(1.76870566990637e+000,6.86329802170756e+001)
7.46448758409833e+005	(1.74577057152873e+000,6.85828654977635e+001)
7.48169500510920e+005	(1.72282386497394e+000,6.85326815015553e+001)
7.49894209332221e+005	(1.69986551316200e+000,6.84824282149236e+001)
7.51622894017970e+005	(1.67689547895481e+000,6.84321056251999e+001)
7.53355563733482e+005	(1.65391372515659e+000,6.83817137205782e+001)
7.55092227665198e+005	(1.63092021451428e+000,6.83312524901189e+001)
7.56832895020738e+005	(1.60791490971803e+000,6.82807219237527e+001)
7.58577575028947e+005	(1.58489777340164e+000,6.82301220122841e+001)
7.60326276939944e+005	(1.56186876814300e+000,6.81794527473960e+001)
7.62079010025174e+005	(1.53882785646457e+000,6.81287141216526e+001)
7.63835783577452e+005	(1.51577500083383e+000,6.80779061285037e+001)
7.65596606911017e+005	(1.49271016366371e+000,6.80270287622884e+001)
7.67361489361579e+005	(1.46963330731317e+000,6.79760820182391e+001)
7.69130440286369e+005	(1.44654439408756e+000,6.79250658924848e+001)
7.70903469064189e+005	(1.42344338623918e+000,6.78739803820556e+001)
7.72680585095460e+005	(1.40033024596771e+000,6.78228254848857e+001)
7.74461797802276e+005	(1.37720493542075e+000,6.77716011998178e+001)
7.76247116628448e+005	(1.35406741669433e+000,6.77203075266066e+001)
7.78036551039560e+005	(1.33091765183331e+000,6.76689444659226e+001)
7.79830110523014e+005	(1.30775560283203e+000,6.76175120193560e+001)
7.81627804588085e+005	(1.28458123163469e+000,6.75660101894200e+001)
7.83429642765966e+005	(1.26139450013596e+000,6.75144389795552e+001)
7.85235634609826e+005	(1.23819537018146e+000,6.74627983941330e+001)
7.87045789694852e+005	(1.21498380356827e+000,6.74110884384592e+001)
7.88860117618307e+005	(1.19175976204550e+000,6.73593091187780e+001)
7.90678627999577e+005	(1.16852320731481e+000,6.73074604422755e+001)
7.92501330480223e+005	(1.14527410103093e+000,6.72555424170835e+001)
7.94328234724032e+005	(1.12201240480224e+000,6.72035550522834e+001)
7.96159350417069e+005	(1.09873808019128e+000,6.71514983579094e+001)
7.97994687267726e+005	(1.07545108871535e+000,6.70993723449529e+001)
7.99834255006777e+005	(1.05215139184704e+000,6.70471770253653e+001)
8.01678063387427e+005	(1.02883895101480e+000,6.69949124120624e+001)
8.03526122185365e+005	(1.00551372760352e+000,6.69425785189278e+001)
8.05378441198814e+005	(9.82175682955068e-001,6.68901753608163e+001)
8.07235030248585e+005	(9.58824778368935e-001,6.68377029535580e+001)
8.09095899178128e+005	(9.35460975102766e-001,6.67851613139616e+001)
8.10961057853586e+005	(9.12084234372981e-001,6.67325504598182e+001)
8.12830516163844e+005	(8.88694517355309e-001,6.66798704099045e+001)
8.14704284020584e+005	(8.65291785185506e-001,6.66271211839870e+001)
8.16582371358336e+005	(8.41875998959812e-001,6.65743028028252e+001)
8.18464788134533e+005	(8.18447119735691e-001,6.65214152881752e+001)
8.20351544329560e+005	(7.95005108532362e-001,6.64684586627934e+001)
8.22242649946813e+005	(7.71549926331461e-001,6.64154329504397e+001)
8.24138115012743e+005	(7.48081534077631e-001,6.63623381758816e+001)
8.26037949576919e+005	(7.24599892679191e-001,6.63091743648973e+001)
8.27942163712074e+005	(7.01104963008741e-001,6.62559415442791e+001)
8.29850767514162e+005	(6.77596705903815e-001,6.62026397418373e+001)
8.31763771102409e+005	(6.54075082167502e-001,6.61492689864035e+001)
8.33681184619372e+005	(6.30540052569137e-001,6.60958293078339e+001)
8.35603018230985e+005	(6.06991577844930e-001,6.60423207370129e+001)
8.37529282126619e+005	(5.83429618698617e-001,6.59887433058567e+001)
8.39459986519133e+005	(5.59854135802147e-001,6.59350970473163e+001)
8.41395141644930e+005	(5.36265089796323e-001,6.58813819953812e+001)
8.43334757764010e+005	(5.12662441291512e-001,6.58275981850830e+001)
8.45278845160024e+005	(4.89046150868291e-001,6.57737456524981e+001)
8.47227414140330e+005	(4.65416179078158e-001,6.57198244347518e+001)
8.49180475036046e+005	(4.41772486444203e-001,6.56658345700212e+001)
8.51138038202108e+005	(4.18115033461806e-001,6.56117760975386e+001)
8.53100114017321e+005	(3.94443780599341e-001,6.55576490575948e+001)
8.55066712884414e+005	(3.70758688298881e-001,6.55034534915425e+001)
8.57037845230100e+005	(3.47059716976906e-001,6.54491894417997e+001)
8.59013521505125e+005	(3.23346827025020e-001,6.53948569518523e+001)
8.60993752184329e+005	(2.99619978810660e-001,6.53404560662584e+001)
8.62978547766698e+005	(2.75879132677812e-001,6.52859868306503e+001)
8.64967918775421e+005	(2.52124248947800e-001,6.52314492917387e+001)
8.66961875757943e+005	(2.28355287919932e-001,6.51768434973155e+001)
8.68960429286028e+005	(2.04572209872307e-001,6.51221694962569e+001)
8.70963589955806e+005	(1.80774975062529e-001,6.50674273385265e+001)
8.72971368387836e+005	(1.56963543728475e-001,6.50126170751787e+001)
8.74983775227160e+005	(1.33137876089009e-001,6.49577387583615e+001)
8.77000821143358e+005	(1.09297932344812e-001,6.49027924413197e+001)
8.79022516830607e+005	(8.54436726790678e-002,6.48477781783981e+001)
8.81048873007736e+005	(6.15750572582894e-002,6.47926960250445e+001)
8.83079900418284e+005	(3.76920462330677e-002,6.47375460378122e+001)
8.85115609830556e+005	(1.37945997388511e-002,6.46823282743639e+001)
8.87156012037681e+005	(-1.01173221032560e-002,6.46270427934739e+001)
8.89201117857668e+005	(-3.40437591857183e-002,6.45716896550317e+001)
8.91250938133464e+005	(-5.79847514137893e-002,6.45162689200440e+001)
8.93305483733013e+005	(-8.19403387046659e-002,6.44607806506388e+001)
8.95364765549311e+005	(-1.05910560986729e-001,6.44052249100673e+001)
8.97428794500465e+005	(-1.29895458198720e-001,6.43496017627073e+001)
8.99497581529751e+005	(-1.53895070288922e-001,6.42939112740658e+001)
9.01571137605672e+005	(-1.77909437214352e-001,6.42381535107819e+001)
9.03649473722016e+005	(-2.01938598939926e-001,6.41823285406294e+001)
9.05732600897914e+005	(-2.25982595437646e-001,6.41264364325202e+001)
9.07820530177899e+005	(-2.50041466685753e-001,6.40704772565060e+001)
9.09913272631964e+005	(-2.74115252667892e-001,6.40144510837820e+001)
9.12010839355621e+005	(-2.98203993372284e-001,6.39583579866888e+001)
9.14113241469961e+005	(-3.22307728790858e-001,6.39021980387157e+001)
9.16220490121710e+005	(-3.46426498918410e-001,6.38459713145030e+001)
9.18332596483290e+005	(-3.70560343751753e-001,6.37896778898446e+001)
